"PatientID","Factor1","Factor2","Factor3","Factor4","Factor5","Factor6","Factor7","Factor8","Factor9","Factor10","Factor11","Factor12","Factor13","Factor14","Factor15"
"TCGA-A2-A3XW",1.02723264694214,0.0391810610890388,0.412107616662979,2.52190208435059,-0.500685334205627,-5.19486951828003,0.589600622653961,0.28230345249176,-0.416844308376312,-3.65466809272766,-0.951510787010193,0.344591856002808,0.0596343986690044,-0.255124688148499,-0.0135378949344158
"TCGA-A2-A3XX",2.48382496833801,-4.63042831420898,0.271779924631119,0.596388280391693,-1.88519561290741,-1.18856644630432,0.657761991024017,-0.0154488049447536,1.23912107944489,-1.79816842079163,0.422762423753738,-0.212300091981888,-0.57652872800827,-0.648577868938446,0.649424493312836
"TCGA-A2-A3XZ",1.16602742671967,-1.99843001365662,0.663782835006714,1.69439303874969,3.33518314361572,-0.681033849716187,1.23320114612579,0.15624438226223,1.01143515110016,-1.41745865345001,-0.356009811162949,-0.426678478717804,0.475463360548019,0.476163238286972,-0.955353498458862
"TCGA-A2-A4RW",0.644990503787994,0.925852954387665,1.05649554729462,-0.40659311413765,-0.0256798397749662,0.334885329008102,-0.189503982663155,1.00349545478821,1.76452744007111,-1.855952501297,-1.13920819759369,0.849756717681885,0.295211106538773,0.546709656715393,-0.795316994190216
"TCGA-A2-A4RX",4.20717287063599,-1.46414518356323,0.127705171704292,0.249760150909424,-1.10897994041443,1.45326459407806,0.209530293941498,0.245996817946434,0.0910569727420807,-1.8642805814743,-0.629396080970764,0.53758978843689,-0.043435949832201,0.826414346694946,-0.696926236152649
"TCGA-A2-A4RY",2.82778477668762,2.58036136627197,0.43970799446106,0.938673675060272,-1.66412913799286,-0.728236258029938,1.18993175029755,0.984816908836365,2.7503547668457,-1.66224110126495,-0.657077014446259,1.14640605449677,-0.554117381572723,0.322427034378052,-0.899807333946228
"TCGA-A2-A4S0",-2.67909717559814,1.97019362449646,-0.379942625761032,2.39313268661499,-0.957473516464233,0.404249727725983,3.09133672714233,-1.97166037559509,-4.34561586380005,-2.09226393699646,-0.545038998126984,0.119827605783939,-0.29573467373848,2.29948091506958,-1.52962458133698
"TCGA-A2-A4S1",2.72711730003357,-1.92214179039001,-0.805302441120148,-0.337569653987885,1.4271754026413,-2.84271931648254,-2.95079708099365,0.726206600666046,-3.35434699058533,-2.83612465858459,-0.0395543240010738,1.97399306297302,-0.66008996963501,0.328799158334732,1.08890819549561
"TCGA-A2-A4S2",-0.207964852452278,1.46327614784241,0.442586272954941,-0.924451947212219,0.996231853961945,0.042861744761467,0.460726737976074,-1.31710147857666,0.876269340515137,-1.70597612857819,-0.226197794079781,0.698938131332397,-0.690123915672302,0.461967080831528,-0.689709067344666
"TCGA-A2-A4S3",-1.64347076416016,-2.54592275619507,-0.652839541435242,1.35300493240356,2.29930686950684,0.202854692935944,0.364426493644714,1.39177942276001,1.39307975769043,-0.984428942203522,0.226677358150482,1.00754392147064,-1.34319615364075,0.837866485118866,-0.682887673377991
"TCGA-A7-A0CE",1.19621109962463,-1.78178036212921,0.986475467681885,2.99426579475403,-2.00341653823853,0.261539876461029,0.184456303715706,-0.363269120454788,0.317415207624435,0.492696642875671,-0.815471410751343,0.422989845275879,-0.357287794351578,-1.90877306461334,0.75364750623703
"TCGA-A7-A0CH",3.87143898010254,2.72610020637512,0.659744024276733,1.77871942520142,0.0150474114343524,-3.15526294708252,-0.273649275302887,0.421807795763016,-1.97035574913025,-0.491769939661026,-0.822320461273193,-0.350198656320572,-0.604006886482239,-1.2818568944931,1.7181316614151
"TCGA-A7-A0D9",-2.32269501686096,1.54496586322784,0.852814733982086,1.29325437545776,-0.800588369369507,1.42774069309235,0.326201379299164,1.94611442089081,-0.557033538818359,-0.388558924198151,1.50303375720978,-1.37985706329346,-1.01239454746246,-0.143742799758911,1.74956369400024
